row_id,og_id,car_brand,car_name,engine,total_speed_kmh,fuel_type,cc_capacity,kwh_capacity,_idx,price_min,price_max,horsepower_min,horsepower_max,torque_nm_min,torque_nm_max,0_100_kmh_performance_secs_min,0_100_kmh_performance_secs_max,seats_min,seats_max,region,country,price_tier
396-0,396,Nissan,Juke,1.0L Turbocharged inline-3,180,petrol,999.0,,0,25000.0,25000.0,117.0,117.0,180.0,180.0,10.4,10.4,5,5,Asia,Japan,Budget
397-0,397,Nissan,Terrano,1.5L inline-4 Diesel,168,diesel,1461.0,,0,15500.0,15500.0,110.0,110.0,248.0,248.0,13.5,13.5,5,5,Asia,Japan,Budget
398-0,398,Nissan,Magnite,1.0L Turbocharged inline-3,160,petrol,999.0,,0,12000.0,12000.0,100.0,100.0,160.0,160.0,13.0,13.0,5,5,Asia,Japan,Budget
399-0,399,Nissan,Xterra,4.0L v6,200,petrol,3954.0,,0,35000.0,35000.0,261.0,261.0,381.0,381.0,7.8,7.8,7,7,Asia,Japan,Midrange
400-0,400,Nissan,Patrol,5.6L v8,210,petrol,5552.0,,0,77000.0,77000.0,400.0,400.0,560.0,560.0,7.3,7.3,7,7,Asia,Japan,Premium
401-0,401,Nissan,GT-R NISMO,3.8L Twin-Turbo v6,330,petrol,3799.0,,0,220000.0,220000.0,600.0,600.0,652.0,652.0,2.9,2.9,2,2,Asia,Japan,Luxury
402-0,402,Nissan,370Z Roadster,3.7L v6,250,petrol,3696.0,,0,41820.0,41820.0,332.0,332.0,366.0,366.0,5.5,5.5,2,2,Asia,Japan,Midrange
403-0,403,Nissan,Ariya ,Dual Electric Motors,200,electric,,87.0,0,58950.0,58950.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
404-0,404,Nissan,Patrol Royale,5.6L v8,210,petrol,5552.0,,0,85000.0,85000.0,400.0,400.0,560.0,560.0,6.6,6.6,7,7,Asia,Japan,Premium
405-0,405,Nissan,Infiniti QX80*,5.6L v8,210,petrol,5552.0,,0,70600.0,70600.0,400.0,400.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Premium
406-0,406,Nissan,Tiida,1.6L inline-4,190,petrol,1598.0,,0,14500.0,14500.0,126.0,126.0,154.0,154.0,10.1,10.1,5,5,Asia,Japan,Budget
407-0,407,Nissan,Pulsar,1.2L Turbocharged inline-4,190,petrol,1197.0,,0,19000.0,19000.0,115.0,115.0,190.0,190.0,10.7,10.7,5,5,Asia,Japan,Budget
408-0,408,Nissan,Latio,1.5L inline-4,175,petrol,1498.0,,0,13000.0,13000.0,102.0,102.0,139.0,139.0,11.5,11.5,5,5,Asia,Japan,Budget
409-0,409,Nissan,Bluebird Sylphy,2.0L inline-4,185,petrol,1997.0,,0,18500.0,18500.0,133.0,133.0,191.0,191.0,10.5,10.5,5,5,Asia,Japan,Budget
410-0,410,Nissan,March,1.2L inline-3,170,petrol,1198.0,,0,12000.0,12000.0,79.0,79.0,106.0,106.0,13.7,13.7,5,5,Asia,Japan,Budget
411-0,411,Nissan,Rogue Sport,2.0L inline-4,190,petrol,1997.0,,0,24960.0,24960.0,141.0,141.0,199.0,199.0,9.8,9.8,5,5,Asia,Japan,Budget
412-0,412,Nissan,X-Trail Hybrid,2.0L inline-4 Hybrid,180,hybrid,1997.0,,0,28500.0,28500.0,179.0,179.0,207.0,207.0,9.4,9.4,5,5,Asia,Japan,Midrange
413-0,413,Nissan,Pathfinder Rock Creek,3.5L v6,190,petrol,3498.0,,0,42820.0,42820.0,284.0,284.0,351.0,351.0,7.4,7.4,7,7,Asia,Japan,Midrange
414-0,414,Nissan,Armada Platinum,5.6L v8,210,petrol,5552.0,,0,65300.0,65300.0,400.0,400.0,560.0,560.0,6.5,6.5,8,8,Asia,Japan,Premium
415-0,415,Nissan,Terrano XL,1.6L inline-4,165,petrol,1598.0,,0,14000.0,14000.0,104.0,104.0,145.0,145.0,12.5,12.5,5,5,Asia,Japan,Budget
416-0,416,Nissan,GT-R50 by Italdesign,3.8L Twin-Turbo v6,315,petrol,3799.0,,0,1100000.0,1100000.0,720.0,720.0,780.0,780.0,2.5,2.5,2,2,Asia,Japan,Supercar
417-0,417,Nissan,370Z NISMO,3.7L v6,250,petrol,3696.0,,0,45790.0,45790.0,350.0,350.0,374.0,374.0,5.2,5.2,2,2,Asia,Japan,Midrange
418-0,418,Nissan,Ariya E-4ORCE,Dual Electric Motors,200,electric,,87.0,0,60000.0,60000.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
419-0,419,Nissan,Patrol NISMO,5.6L v8,210,petrol,5552.0,,0,105000.0,105000.0,428.0,428.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Luxury
420-0,420,Nissan,Infiniti Q60*,3.0L v6 Twin-Turbo,250,petrol,2997.0,,0,41750.0,41750.0,300.0,300.0,400.0,400.0,5.0,5.0,4,4,Asia,Japan,Midrange
421-0,421,Nissan,Primera,2.0L inline-4,200,petrol,1998.0,,0,20000.0,20000.0,140.0,140.0,190.0,190.0,9.6,9.6,5,5,Asia,Japan,Budget
422-0,422,Nissan,Skyline,3.0L v6 Twin-Turbo,250,petrol,2997.0,,0,50000.0,50000.0,400.0,400.0,475.0,475.0,5.0,5.0,5,5,Asia,Japan,Midrange
423-0,423,Nissan,Cedric,2.0L inline-6,190,petrol,1998.0,,0,22000.0,22000.0,150.0,150.0,190.0,190.0,10.5,10.5,5,5,Asia,Japan,Budget
424-0,424,Nissan,Gloria,2.5L v6,210,petrol,2498.0,,0,30000.0,30000.0,210.0,210.0,250.0,250.0,8.6,8.6,5,5,Asia,Japan,Midrange
425-0,425,Nissan,Stanza,1.8L inline-4,175,petrol,1796.0,,0,18500.0,18500.0,120.0,120.0,170.0,170.0,11.0,11.0,5,5,Asia,Japan,Budget
426-0,426,Nissan,Patrol Super Safari,4.8L inline-6,190,petrol,4750.0,,0,55000.0,55000.0,280.0,280.0,451.0,451.0,8.2,8.2,7,7,Asia,Japan,Premium
427-0,427,Nissan,Pathfinder Hybrid,2.5L inline-4 Hybrid,190,hybrid,2488.0,,0,42500.0,42500.0,250.0,250.0,329.0,329.0,7.7,7.7,7,7,Asia,Japan,Midrange
428-0,428,Nissan,X-Terra Pro-4X,2.5L inline-4,175,petrol,2498.0,,0,40000.0,40000.0,190.0,190.0,240.0,240.0,10.8,10.8,7,7,Asia,Japan,Midrange
429-0,429,Nissan,Rogue Platinum,1.5L Turbo inline-3,180,petrol,1497.0,,0,38000.0,38000.0,201.0,201.0,300.0,300.0,8.2,8.2,5,5,Asia,Japan,Midrange
430-0,430,Nissan,Qashqai Tekna,1.3L Turbo Hybrid inline-4,190,hybrid,1332.0,,0,36000.0,36000.0,158.0,158.0,270.0,270.0,9.2,9.2,5,5,Asia,Japan,Midrange
431-0,431,Nissan,GT-R V-Spec,3.8L Twin-Turbo v6,330,petrol,3799.0,,0,175000.0,175000.0,600.0,600.0,652.0,652.0,2.8,2.8,2,2,Asia,Japan,Luxury
432-0,432,Nissan,Skyline NISMO,3.0L Twin-Turbo v6,270,petrol,2997.0,,0,55000.0,55000.0,420.0,420.0,475.0,475.0,4.7,4.7,5,5,Asia,Japan,Premium
433-0,433,Nissan,Ariya Lounge Edition,Dual Electric Motors,200,electric,,87.0,0,63000.0,63000.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
434-0,434,Nissan,Patrol Titanium,5.6L v8,210,petrol,5552.0,,0,98000.0,98000.0,428.0,428.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Premium
435-0,435,Nissan,Infiniti FX50*,5.0L v8,250,petrol,5026.0,,0,61750.0,61750.0,390.0,390.0,500.0,500.0,5.6,5.6,5,5,Asia,Japan,Premium
436-0,436,Nissan,Avenir,2.0L inline-4,180,petrol,1998.0,,0,20000.0,20000.0,140.0,140.0,186.0,186.0,9.8,9.8,5,5,Asia,Japan,Budget
437-0,437,Nissan,Wingroad,1.8L inline-4,175,petrol,1798.0,,0,18000.0,18000.0,125.0,125.0,168.0,168.0,10.8,10.8,5,5,Asia,Japan,Budget
438-0,438,Nissan,Presea,1.8L inline-4,170,petrol,1838.0,,0,17500.0,17500.0,115.0,115.0,161.0,161.0,11.5,11.5,5,5,Asia,Japan,Budget
439-0,439,Nissan,Leopard,3.0L v6,200,petrol,2960.0,,0,32000.0,32000.0,210.0,210.0,265.0,265.0,8.4,8.4,5,5,Asia,Japan,Midrange
440-0,440,Nissan,Sunny NISMO Edition,1.6L Turbo inline-4,200,petrol,1598.0,,0,24000.0,24000.0,190.0,190.0,240.0,240.0,7.5,7.5,5,5,Asia,Japan,Budget
441-0,441,Nissan,Paladin,2.4L inline-4,180,petrol,2438.0,,0,20000.0,20000.0,150.0,150.0,217.0,217.0,10.6,10.6,5,5,Asia,Japan,Budget
442-0,442,Nissan,Hardbody SUV,2.5L inline-4,175,petrol,2498.0,,0,18500.0,18500.0,158.0,158.0,225.0,225.0,11.0,11.0,5,5,Asia,Japan,Budget
443-0,443,Nissan,Patrol Desert Edition,5.6L v8,210,petrol,5552.0,,0,95000.0,95000.0,428.0,428.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Premium
444-0,444,Nissan,Pathfinder Armada,5.6L v8,200,petrol,5552.0,,0,60000.0,60000.0,400.0,400.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Premium
445-0,445,Nissan,Rogue Midnight Edition,1.5L Turbo inline-3,180,petrol,1497.0,,0,39000.0,39000.0,201.0,201.0,300.0,300.0,8.2,8.2,5,5,Asia,Japan,Midrange
446-0,446,Nissan,GT-R Black Edition,3.8L Twin-Turbo v6,330,petrol,3799.0,,0,185000.0,185000.0,600.0,600.0,652.0,652.0,2.8,2.8,2,2,Asia,Japan,Luxury
447-0,447,Nissan,Fairlady Z Heritage,3.0L Twin-Turbo v6,250,petrol,2997.0,,0,48000.0,48000.0,400.0,400.0,475.0,475.0,4.2,4.2,2,2,Asia,Japan,Midrange
448-0,448,Nissan,Skyline GT-R R34,2.6L Twin-Turbo inline-6,250,petrol,2568.0,,0,70000.0,70000.0,276.0,276.0,392.0,392.0,5.6,5.6,4,4,Asia,Japan,Premium
449-0,449,Nissan,Ariya Premiere,Dual Electric Motors,200,electric,,87.0,0,67000.0,67000.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
450-0,450,Nissan,Infiniti QX55*,2.0L VC-Turbo inline-4,230,petrol,1997.0,,0,50000.0,50000.0,268.0,268.0,380.0,380.0,6.5,6.5,5,5,Asia,Japan,Midrange
451-0,451,Nissan,NV350 Caravan,2.5L inline-4 Diesel,155,diesel,2488.0,,0,28000.0,28000.0,129.0,129.0,356.0,356.0,12.5,12.5,8,8,Asia,Japan,Midrange
452-0,452,Nissan,Navara,2.3L inline-4 Diesel,180,diesel,2298.0,,0,32000.0,32000.0,190.0,190.0,450.0,450.0,10.2,10.2,5,5,Asia,Japan,Midrange
453-0,453,Nissan,Titan XD,5.6L v8,195,petrol,5552.0,,0,55000.0,55000.0,400.0,400.0,560.0,560.0,6.9,6.9,6,6,Asia,Japan,Premium
454-0,454,Nissan,Evalia,1.5L inline-4 Diesel,140,diesel,1461.0,,0,25000.0,25000.0,85.0,85.0,200.0,200.0,15.0,15.0,7,7,Asia,Japan,Budget
455-0,455,Nissan,Cabstar,2.5L inline-4 Diesel,145,diesel,2488.0,,0,27000.0,27000.0,130.0,130.0,350.0,350.0,14.8,14.8,3,3,Asia,Japan,Midrange
456-0,456,Nissan,Cherry,1.4L inline-4,145,petrol,1397.0,,0,14000.0,14000.0,67.0,67.0,110.0,110.0,14.0,14.0,5,5,Asia,Japan,Budget
457-0,457,Nissan,Laurel,2.8L inline-6 Diesel,160,diesel,2825.0,,0,22000.0,22000.0,94.0,94.0,184.0,184.0,12.5,12.5,5,5,Asia,Japan,Budget
458-0,458,Nissan,Silvia,2.0L Turbo inline-4,235,petrol,1998.0,,0,45000.0,45000.0,247.0,247.0,275.0,275.0,5.9,5.9,4,4,Asia,Japan,Midrange
459-0,459,Nissan,NX Coupe,2.0L inline-4,200,petrol,1998.0,,0,22000.0,22000.0,140.0,140.0,180.0,180.0,9.0,9.0,4,4,Asia,Japan,Budget
460-0,460,Nissan,AD Wagon,1.5L inline-4,165,petrol,1498.0,,0,16000.0,16000.0,105.0,105.0,150.0,150.0,12.3,12.3,5,5,Asia,Japan,Budget
461-0,461,Nissan,Patrol Super Safari Y61,4.8L inline-6,190,petrol,4750.0,,0,58000.0,58000.0,280.0,280.0,451.0,451.0,8.2,8.2,7,7,Asia,Japan,Premium
462-0,462,Nissan,Pathfinder Rock Creek Edition,3.5L v6,195,petrol,3498.0,,0,44000.0,44000.0,284.0,284.0,351.0,351.0,7.2,7.2,7,7,Asia,Japan,Midrange
463-0,463,Nissan,Terrano II,2.7L inline-4 Diesel,160,diesel,2664.0,,0,28000.0,28000.0,125.0,125.0,278.0,278.0,12.9,12.9,5,5,Asia,Japan,Midrange
464-0,464,Nissan,Murano CrossCabriolet,3.5L v6,195,petrol,3498.0,,0,47000.0,47000.0,260.0,260.0,325.0,325.0,7.6,7.6,4,4,Asia,Japan,Midrange
465-0,465,Nissan,X-Trail Tekna,1.5L Turbo Hybrid,190,hybrid,1497.0,,0,43000.0,43000.0,204.0,204.0,305.0,305.0,8.0,8.0,5,5,Asia,Japan,Midrange
466-0,466,Nissan,GT-R LM NISMO,3.0L Twin-Turbo v6 Hybrid,320,hybrid,3000.0,,0,600000.0,600000.0,500.0,500.0,650.0,650.0,3.0,3.0,2,2,Asia,Japan,Supercar
467-0,467,Nissan,Skyline 400R,3.0L Twin-Turbo v6,250,petrol,2997.0,,0,70000.0,70000.0,400.0,400.0,475.0,475.0,4.5,4.5,5,5,Asia,Japan,Premium
468-0,468,Nissan,Infiniti G37*,3.7L v6,250,petrol,3696.0,,0,42000.0,42000.0,328.0,328.0,365.0,365.0,5.5,5.5,5,5,Asia,Japan,Midrange
469-0,469,Nissan,Patrol Black Edition,5.6L v8,200,petrol,5552.0,,0,85000.0,85000.0,400.0,400.0,560.0,560.0,6.5,6.5,7,7,Asia,Japan,Premium
470-0,470,Nissan,Ariya Empower+,Dual Electric Motors,200,electric,,87.0,0,68000.0,68000.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
471-0,471,Nissan,Datsun 510 (Classic),1.6L inline-4,175,petrol,1595.0,,0,25000.0,25000.0,96.0,96.0,135.0,135.0,10.2,10.2,4,4,Asia,Japan,Budget
472-0,472,Nissan,200SX,2.0L Turbo inline-4,240,petrol,1998.0,,0,30000.0,30000.0,200.0,200.0,265.0,265.0,7.2,7.2,4,4,Asia,Japan,Midrange
473-0,473,Nissan,300ZX,3.0L Twin-Turbo v6,250,petrol,2960.0,,0,50000.0,50000.0,300.0,300.0,384.0,384.0,5.9,5.9,4,4,Asia,Japan,Midrange
474-0,474,Nissan,R390 GT1 Road Car,3.5L Twin-Turbo v8,354,petrol,3495.0,,0,1000000.0,1000000.0,550.0,550.0,637.0,637.0,3.3,3.3,2,2,Asia,Japan,Supercar
475-0,475,Nissan,Figaro,1.0L Turbo inline-4,170,petrol,987.0,,0,20000.0,20000.0,76.0,76.0,103.0,103.0,12.8,12.8,4,4,Asia,Japan,Budget
476-0,476,Nissan,Hardbody Truck,2.4L inline-4,160,petrol,2389.0,,0,25000.0,25000.0,134.0,134.0,206.0,206.0,10.6,10.6,5,5,Asia,Japan,Budget
477-0,477,Nissan,Atlas,3.0L inline-4 Diesel,130,diesel,2999.0,,0,35000.0,35000.0,130.0,130.0,300.0,300.0,18.0,18.0,3,3,Asia,Japan,Midrange
478-0,478,Nissan,Clipper,660cc inline-3,110,petrol,659.0,,0,10000.0,10000.0,48.0,48.0,62.0,62.0,18.5,18.5,4,4,Asia,Japan,Budget
479-0,479,Nissan,NV200,2.0L inline-4,140,petrol,1998.0,,0,28000.0,28000.0,131.0,131.0,188.0,188.0,14.0,14.0,7,7,Asia,Japan,Midrange
480-0,480,Nissan,Violet,1.8L inline-4,155,petrol,1770.0,,0,18000.0,18000.0,85.0,85.0,130.0,130.0,13.8,13.8,5,5,Asia,Japan,Budget
481-0,481,Nissan,Bluebird Z,2.0L inline-4,190,petrol,1998.0,,0,23000.0,23000.0,140.0,140.0,180.0,180.0,11.0,11.0,5,5,Asia,Japan,Budget
482-0,482,Nissan,Stanza Wagon,2.4L inline-4,160,petrol,2389.0,,0,22000.0,22000.0,138.0,138.0,205.0,205.0,12.0,12.0,7,7,Asia,Japan,Budget
483-0,483,Nissan,180SX,2.0L Turbo inline-4,240,petrol,1998.0,,0,35000.0,35000.0,205.0,205.0,275.0,275.0,6.8,6.8,4,4,Asia,Japan,Midrange
484-0,484,Nissan,Sunny California,1.6L inline-4,170,petrol,1597.0,,0,18000.0,18000.0,110.0,110.0,140.0,140.0,11.0,11.0,5,5,Asia,Japan,Budget
485-0,485,Nissan,Patrol Warrior,5.6L v8,205,petrol,5552.0,,0,95000.0,95000.0,428.0,428.0,580.0,580.0,6.3,6.3,7,7,Asia,Japan,Premium
486-0,486,Nissan,Pathfinder Armada Platinum,5.6L v8,190,petrol,5552.0,,0,70000.0,70000.0,400.0,400.0,560.0,560.0,6.8,6.8,7,7,Asia,Japan,Premium
487-0,487,Nissan,Rogue Sport SL,2.0L inline-4,190,petrol,1998.0,,0,32000.0,32000.0,141.0,141.0,195.0,195.0,9.0,9.0,5,5,Asia,Japan,Midrange
488-0,488,Nissan,X-Trail Platinum Edition,1.5L Turbo Hybrid,190,hybrid,1497.0,,0,46000.0,46000.0,204.0,204.0,305.0,305.0,8.0,8.0,5,5,Asia,Japan,Midrange
489-0,489,Nissan,Qashqai e-Power,1.5L Hybrid,200,hybrid,1497.0,,0,40000.0,40000.0,187.0,187.0,330.0,330.0,7.5,7.5,5,5,Asia,Japan,Midrange
490-0,490,Nissan,GT-R Egoist,3.8L Twin-Turbo v6,315,petrol,3799.0,,0,220000.0,220000.0,565.0,565.0,637.0,637.0,2.8,2.8,2,2,Asia,Japan,Luxury
491-0,491,Nissan,Infiniti M45*,4.5L v8,250,petrol,4494.0,,0,50000.0,50000.0,325.0,325.0,451.0,451.0,5.8,5.8,5,5,Asia,Japan,Midrange
492-0,492,Nissan,Skyline 50th Anniversary,3.0L Twin-Turbo v6,250,petrol,2997.0,,0,75000.0,75000.0,400.0,400.0,475.0,475.0,4.5,4.5,5,5,Asia,Japan,Premium
493-0,493,Nissan,Ariya Dual Motor AWD,Dual Electric Motors,200,electric,,87.0,0,70000.0,70000.0,389.0,389.0,600.0,600.0,5.1,5.1,5,5,Asia,Japan,Premium
494-0,494,Nissan,Patrol Legend Edition,5.6L v8,205,petrol,5552.0,,0,95000.0,95000.0,428.0,428.0,580.0,580.0,6.3,6.3,7,7,Asia,Japan,Premium
495-0,495,Nissan,Datsun 240Z (Classic),2.4L inline-6,210,petrol,2393.0,,0,45000.0,45000.0,151.0,151.0,198.0,198.0,8.0,8.0,2,2,Asia,Japan,Midrange
496-0,496,Nissan,100NX,1.6L inline-4,185,petrol,1597.0,,0,18000.0,18000.0,110.0,110.0,135.0,135.0,9.6,9.6,4,4,Asia,Japan,Budget
497-0,497,Nissan,Cedric Special Edition,3.0L v6,225,petrol,2960.0,,0,60000.0,60000.0,250.0,250.0,330.0,330.0,8.5,8.5,5,5,Asia,Japan,Premium
498-0,498,Nissan,300ZX Turbo,3.0L Twin-Turbo v6,250,petrol,2960.0,,0,55000.0,55000.0,300.0,300.0,384.0,384.0,5.9,5.9,4,4,Asia,Japan,Premium
499-0,499,Nissan,Silvia S15 Spec-R,2.0L Turbo inline-4,240,petrol,1998.0,,0,35000.0,35000.0,250.0,250.0,300.0,300.0,5.6,5.6,4,4,Asia,Japan,Midrange
500-0,500,Nissan,NV400,2.3L inline-4 Diesel,150,diesel,2298.0,,0,40000.0,40000.0,135.0,135.0,360.0,360.0,15.0,15.0,3,3,Asia,Japan,Midrange
501-0,501,Nissan,Titan Warrior,5.6L v8,180,petrol,5552.0,,0,55000.0,55000.0,400.0,400.0,560.0,560.0,7.0,7.0,5,5,Asia,Japan,Premium
502-0,502,Nissan,Caravan Coach,2.5L inline-4 Diesel,140,diesel,2498.0,,0,30000.0,30000.0,127.0,127.0,260.0,260.0,14.0,14.0,7,7,Asia,Japan,Midrange
503-0,503,Nissan,Serena e-Power,1.2L Hybrid,160,hybrid,1198.0,,0,35000.0,35000.0,134.0,134.0,320.0,320.0,12.0,12.0,7,7,Asia,Japan,Midrange
504-0,504,Nissan,Elgrand,3.5L v6,200,petrol,3498.0,,0,50000.0,50000.0,280.0,280.0,344.0,344.0,8.5,8.5,7,7,Asia,Japan,Midrange
505-0,505,Nissan,Datsun 510,1.6L inline-4,175,petrol,1595.0,,0,25000.0,25000.0,96.0,96.0,135.0,135.0,10.2,10.2,4,4,Asia,Japan,Budget
506-0,506,Nissan,Prairie,2.0L inline-4,175,petrol,1998.0,,0,18000.0,18000.0,120.0,120.0,170.0,170.0,11.0,11.0,5,5,Asia,Japan,Budget
507-0,507,Nissan,Pulsar GTI-R,2.0L Turbo inline-4,225,petrol,1998.0,,0,30000.0,30000.0,230.0,230.0,280.0,280.0,6.0,6.0,5,5,Asia,Japan,Midrange
508-0,508,Nissan,Almera Tino,1.8L inline-4,180,petrol,1769.0,,0,15000.0,15000.0,114.0,114.0,160.0,160.0,12.5,12.5,5,5,Asia,Japan,Budget
509-0,509,Nissan,Lucino,1.6L inline-4,185,petrol,1597.0,,0,12000.0,12000.0,115.0,115.0,150.0,150.0,10.5,10.5,5,5,Asia,Japan,Budget
510-0,510,Nissan,Rasheen,1.5L inline-4,165,petrol,1497.0,,0,10000.0,10000.0,105.0,105.0,135.0,135.0,13.0,13.0,5,5,Asia,Japan,Budget
511-0,511,Nissan,Mistral,2.7L Turbo Diesel,160,diesel,2663.0,,0,25000.0,25000.0,125.0,125.0,260.0,260.0,12.5,12.5,7,7,Asia,Japan,Budget
512-0,512,Nissan,Patrol Y60,4.2L inline-6,160,diesel,4169.0,,0,45000.0,45000.0,155.0,155.0,330.0,330.0,12.0,12.0,7,7,Asia,Japan,Midrange
513-0,513,Nissan,X-Trail GT,2.0L Turbo inline-4,215,petrol,1998.0,,0,38000.0,38000.0,280.0,280.0,310.0,310.0,6.4,6.4,5,5,Asia,Japan,Midrange
514-0,514,Nissan,Terrano Regulus,3.3L v6,175,petrol,3275.0,,0,28000.0,28000.0,170.0,170.0,290.0,290.0,10.0,10.0,5,5,Asia,Japan,Midrange
515-0,515,Nissan,President,4.5L v8,210,petrol,4494.0,,0,70000.0,70000.0,280.0,280.0,400.0,400.0,7.5,7.5,5,5,Asia,Japan,Premium
516-0,516,Nissan,Cima,4.1L v8,210,petrol,4130.0,,0,60000.0,60000.0,270.0,270.0,390.0,390.0,8.0,8.0,5,5,Asia,Japan,Premium
517-0,517,Nissan,Leopard J. Ferie,3.0L v6 Turbo,215,petrol,2960.0,,0,45000.0,45000.0,255.0,255.0,340.0,340.0,6.5,6.5,5,5,Asia,Japan,Midrange
518-0,518,Nissan,Gloria Gran Turismo,3.0L v6 Turbo,220,petrol,2960.0,,0,50000.0,50000.0,255.0,255.0,340.0,340.0,6.5,6.5,5,5,Asia,Japan,Midrange
519-0,519,Nissan,Infiniti Q45*,4.5L v8,240,petrol,4494.0,,0,50000.0,50000.0,340.0,340.0,450.0,450.0,6.2,6.2,5,5,Asia,Japan,Midrange
520-0,520,Nissan,Datsun 240Z,2.4L inline-6,210,petrol,2393.0,,0,45000.0,45000.0,151.0,151.0,198.0,198.0,8.0,8.0,2,2,Asia,Japan,Midrange
521-0,521,Nissan,280ZX,2.8L inline-6,205,petrol,2753.0,,0,35000.0,35000.0,145.0,145.0,210.0,210.0,9.5,9.5,2,2,Asia,Japan,Midrange
522-0,522,Nissan,Silvia S13,1.8L Turbo inline-4,215,petrol,1809.0,,0,20000.0,20000.0,175.0,175.0,230.0,230.0,6.8,6.8,4,4,Asia,Japan,Budget
523-0,523,Nissan,200SX,2.0L Turbo inline-4,225,petrol,1998.0,,0,25000.0,25000.0,200.0,200.0,260.0,260.0,7.0,7.0,4,4,Asia,Japan,Budget
524-0,524,Nissan,NX Coupe,1.8L inline-4,200,petrol,1839.0,,0,18000.0,18000.0,140.0,140.0,180.0,180.0,9.0,9.0,4,4,Asia,Japan,Budget
525-0,525,Nissan,NV2500,4.0L v6,160,petrol,3954.0,,0,36000.0,36000.0,261.0,261.0,385.0,385.0,10.0,10.0,2,2,Asia,Japan,Midrange
526-0,526,Nissan,NV3500,5.6L v8,170,petrol,5552.0,,0,42000.0,42000.0,375.0,375.0,525.0,525.0,9.0,9.0,2,2,Asia,Japan,Midrange
527-0,527,Nissan,NT400 Cabstar,3.0L inline-4 Diesel,140,diesel,2953.0,,0,35000.0,35000.0,150.0,150.0,350.0,350.0,15.0,15.0,3,3,Asia,Japan,Midrange
528-0,528,Porsche,Panamera,2.9L v6 Twin Turbo,270,petrol,2894.0,,0,88000.0,88000.0,330.0,330.0,450.0,450.0,5.6,5.6,4,4,Europe,Germany,Premium
529-0,529,Porsche,Panamera 4,2.9L v6 Twin Turbo,270,petrol,2894.0,,0,92000.0,92000.0,330.0,330.0,450.0,450.0,5.4,5.4,4,4,Europe,Germany,Premium
530-0,530,Porsche,Panamera 4S,2.9L v6 Twin Turbo,289,petrol,2894.0,,0,105000.0,105000.0,440.0,440.0,550.0,550.0,4.4,4.4,4,4,Europe,Germany,Luxury
531-0,531,Porsche,Panamera Turbo S,4.0L v8 Twin Turbo,315,petrol,3996.0,,0,180000.0,180000.0,620.0,620.0,820.0,820.0,3.1,3.1,4,4,Europe,Germany,Luxury
532-0,532,Porsche,Panamera GTS,4.0L v8 Twin Turbo,300,petrol,3996.0,,0,130000.0,130000.0,473.0,473.0,620.0,620.0,3.9,3.9,4,4,Europe,Germany,Luxury
533-0,533,Porsche,Panamera Platinum Edition,2.9L v6 Twin Turbo,270,petrol,2894.0,,0,102000.0,102000.0,330.0,330.0,450.0,450.0,5.4,5.4,4,4,Europe,Germany,Luxury
534-0,534,Porsche,Panamera E-Hybrid,2.9L v6 + Electric Motor,280,hybrid,,17.9,0,115000.0,115000.0,455.0,455.0,700.0,700.0,4.4,4.4,4,4,Europe,Germany,Luxury
535-0,535,Porsche,Panamera 4 E-Hybrid Sport Turismo,2.9L v6 + Electric Motor,280,hybrid,,17.9,0,120000.0,120000.0,455.0,455.0,700.0,700.0,4.4,4.4,4,4,Europe,Germany,Luxury
536-0,536,Porsche,Panamera Turbo S E-Hybrid,4.0L v8 + Electric Motor,315,hybrid,,17.9,0,190000.0,190000.0,690.0,690.0,870.0,870.0,3.2,3.2,4,4,Europe,Germany,Luxury
537-0,537,Porsche,Panamera 4 Executive,2.9L v6 Twin Turbo,270,petrol,2894.0,,0,95000.0,95000.0,330.0,330.0,450.0,450.0,5.6,5.6,4,4,Europe,Germany,Premium
538-0,538,Porsche,Cayenne,3.0L v6 Turbo,245,petrol,2995.0,,0,80000.0,80000.0,335.0,335.0,450.0,450.0,5.9,5.9,5,5,Europe,Germany,Premium
539-0,539,Porsche,Cayenne Coupe,3.0L v6 Turbo,245,petrol,2995.0,,0,85000.0,85000.0,335.0,335.0,450.0,450.0,6.0,6.0,5,5,Europe,Germany,Premium
540-0,540,Porsche,Cayenne S,2.9L v6 Twin Turbo,265,petrol,2894.0,,0,95000.0,95000.0,434.0,434.0,550.0,550.0,5.0,5.0,5,5,Europe,Germany,Premium
541-0,541,Porsche,Cayenne Turbo,4.0L v8 Twin Turbo,286,petrol,3996.0,,0,130000.0,130000.0,541.0,541.0,770.0,770.0,4.0,4.0,5,5,Europe,Germany,Luxury
